,timestamp,prices,market_caps,total_volumes
372,1678982516688,25063.232466334084,484014436318.241,68404751401.00564
373,1678986125347,24952.901944704994,480845861614.598,65471460776.77731
374,1678989721642,24860.079103376273,480442605274.36523,62318070774.96829
375,1678993312843,24947.83238849245,480075755229.93304,60888311767.41058
376,1678996817975,25059.750596956594,485056660786.8205,60923418811.75023
377,1679000405998,24851.30235343408,483562074162.7923,60673437445.67763
378,1679004050242,25103.51118448701,485680505250.72144,61129240276.9231
379,1679007720485,25116.780421336913,484812463143.4852,60943532560.73512
380,1679011378479,25166.029424758133,486375597562.7987,60533697807.17555
381,1679014902150,25076.024083679393,484541330256.27686,59775970855.71945
382,1679018402102,25741.588200453516,494592781187.19037,61805292475.80574
383,1679022066835,25818.189916341948,498074633137.95605,64593253664.16461
384,1679025719835,25864.00769443923,499253730366.17035,63378604424.42049
385,1679029255098,25904.928311498516,500621220258.54395,61321777160.03372
386,1679032921051,25898.895135586827,499921714750.88495,57858015967.73045
387,1679036421821,26329.637046055537,506997694555.6008,55664746800.58672
388,1679040055565,26214.772369205864,506143094706.5729,52348416669.91967
389,1679043658063,26158.87194757435,505501842996.56335,49773490534.72339
390,1679047321092,26427.63182210504,507583367600.9129,50311579914.51635
391,1679050805972,26817.869726969802,517742321172.6203,51470002825.64312
392,1679054442965,27084.76471501015,521236460993.91614,52443625466.487625
393,1679058068669,26784.0475634558,516610998987.5982,52775652398.839096
394,1679061726589,26653.468787858637,513711963199.7745,53106486080.46836
395,1679065320012,26396.068929757705,508544335777.1016,53633439139.92025
396,1679068920542,26561.1575833419,511513999697.9466,55680921893.68037
397,1679072492547,26566.709959555843,513240875046.041,56408093882.34569
398,1679076167020,26618.393103473772,515171103854.0603,57079961818.44396
399,1679079731089,26642.65413285275,514405628089.05176,58073744919.70884
400,1679083213249,26882.703218156807,520143676266.3273,58439707794.42812
401,1679086818199,26872.633478369087,517451399439.4934,58897729556.961685
402,1679090495754,27269.751882794444,519758078993.46387,60120353242.092125
403,1679094133074,27742.56730419985,539454061710.40607,63013937785.759445
404,1679097617739,27454.092345483394,530038219067.3334,64638763139.19911
405,1679101322118,27710.295055502036,532539644942.6558,66685410419.10265
406,1679104917820,27494.337717553793,531907251862.56885,66762970836.38956
407,1679108530487,27445.352514421415,530552557029.2166,64353682808.01261
408,1679112041496,27441.673614167797,530024841441.86523,64270177407.65382
409,1679115775728,27474.098368255283,531962061680.5576,63970932284.97546
410,1679119299907,27804.542131689355,532715897772.76,64655448894.73596
411,1679122847965,27608.992574187047,533447617334.3105,62644798927.74218
412,1679126546394,27506.083804788814,532529999939.8867,61222314444.85881
413,1679130008343,27402.917920905922,528941823290.1116,60429908102.09006
414,1679133731946,27531.589121390465,531934391965.7451,59995972063.28288
415,1679137310344,27605.29681414615,532311014295.77484,57767102261.08426
416,1679140920487,27580.51848203445,532035182351.3952,56511804652.78087
417,1679144495462,27673.782703161145,535652064291.6141,54750446830.26065
418,1679148036052,27568.65132863367,532804156946.76825,53795813759.2635
419,1679151729777,27677.177457027617,534686859881.44183,52184115790.31616
420,1679155318987,27413.219280424782,529653551039.0152,52225719236.40921
421,1679158921880,27356.739376378075,530162760559.8997,52794998254.79876
422,1679162532340,27457.570850164277,529498991424.0092,53102534814.66079
423,1679166003431,27420.084097608957,529847548830.49615,52471425176.74261
424,1679169726298,27502.833807720843,532276878993.29785,51682547269.72147
425,1679173298858,27522.260694125962,532452507067.06915,51015105641.7281
426,1679176929199,27399.564950037668,528976266360.33417,49679009412.7701
427,1679180524249,27126.21038189572,526225587423.5897,47408528687.42727
428,1679184129618,27124.652906181986,523262280970.14777,46442794621.4851
429,1679187619481,27267.24261409408,526913766969.86127,45421739718.99445
430,1679191249767,27319.087664217812,527420168312.9073,44054642060.48474
431,1679194817388,27319.31420792679,527718244415.6398,43403256690.431915
432,1679198467830,27359.21952530413,527872387551.4819,42837696516.57844
433,1679202043940,27324.78733235095,528256089123.36084,42848379777.705925
434,1679205670446,27266.355391351244,527484556054.7224,42338149629.522
435,1679209213995,27122.66773886824,523142929804.1141,41778015744.54904
436,1679212847342,27157.799501043388,524821893024.08246,41893728699.72136
437,1679216437303,27182.84199829757,526317673596.04175,41450542597.83
438,1679220103280,27238.465164906407,525946303741.2167,40704540717.99601
439,1679223612496,27226.274597285057,526034753490.1989,40955093454.79995
440,1679227204739,27325.036774961274,526490689295.33325,41122944937.76046
441,1679230817494,27421.158271462824,529772684759.1374,41481993012.09774
442,1679234478523,27365.966558370656,528802421584.8644,41881699368.555336
443,1679238045758,27470.99995925533,530518596439.28595,41173037443.725586
444,1679241693627,27759.282331716247,535422753766.65625,41634712149.31175
445,1679245281249,28141.506879232136,542462973302.5384,42003822746.883675
446,1679248806862,28100.154278815622,543616628737.4548,42384913251.66171
447,1679252451943,28341.52776458604,546144424238.7385,43034779669.71479
448,1679256063129,28376.48246091515,547891173502.0069,43816919527.62142
449,1679259718635,28038.69586124248,541622856624.2363,45690124249.091774
450,1679263216860,28167.573990980018,545197632191.5333,46589869103.00809
451,1679266812428,28277.7137622549,546335905867.1388,45626187579.90521
452,1679270446059,28133.48527609605,546680822196.2155,46449892326.48987
453,1679274081859,28038.235903730918,543394066157.4378,46802425332.57478
454,1679277609066,27846.412210173265,539261700371.28076,47331574944.925514
455,1679281273395,27602.100596768156,532581608733.62933,48893356991.11184
456,1679284844817,27465.206770213725,530136632679.6089,49977766789.24476
457,1679288517587,27606.204131333387,533072544865.8157,50476379275.36559
458,1679292095066,27591.099545336616,532735992715.27704,50835240862.403725
459,1679295606113,27873.27842887241,536050196757.3334,51411550953.38486
460,1679299230372,28374.629820408125,546422643900.2691,53470783715.57055
461,1679302880130,28500.164499808237,549321145075.3965,55302557075.415436
462,1679306408769,28363.243288114227,546152722165.0169,56180016196.859535
463,1679310116807,28298.503036191098,548407436436.18164,57224981527.98261
464,1679313663971,28373.890428636583,546332286372.6641,57698654266.56336
465,1679317246455,28417.586260101016,548825956328.6873,57619308771.14494
466,1679320898522,27973.738781924432,541326427521.46106,58385015380.177536
467,1679324435762,28179.317746020937,543454926498.3631,60606670348.32673
468,1679328041232,28034.128021544704,542446195102.9077,60041880042.00271
469,1679331617652,27881.292218666982,537150936911.04376,59129151137.15023
470,1679335220466,27901.876170550073,540266594669.29266,58252841492.594925
471,1679338822816,28192.670752151833,545288273660.1643,58382647789.28516
472,1679342461714,28046.412524833264,542538398514.2589,57766415623.41723
473,1679346091389,28239.10263844189,544475511949.4811,56216977649.22105
474,1679349627301,28265.12603228938,544224935016.6362,55833072429.25238
475,1679353246419,28233.87063624655,545644223485.5474,55474804138.68816
476,1679356853985,27960.961697157865,538935400013.3555,55322209282.955086
477,1679360432843,28115.920999810336,543414576097.5046,55053353731.16474
478,1679364060611,28093.496921587102,543065039165.2766,54596935786.01324
479,1679367645829,28024.838877955415,542251884399.7884,53256150686.682594
480,1679371234917,27967.194563679157,540500419824.3645,52258651455.9632
481,1679374838315,28127.47311149861,542999712207.09827,52372812637.599754
482,1679378538599,27988.590045028493,541394607058.94403,52371068616.22533
483,1679382149378,27893.8717507881,539090564872.7889,52189808914.934044
484,1679385617897,27743.731861826895,537390944535.6846,51737485167.945404
485,1679389332958,27851.32601093579,537865609564.9733,52508493358.7692
486,1679392902713,28175.04892281938,546486454749.9606,51918828439.690636
487,1679396518955,28219.800433352655,546335756726.5928,51928910484.09897
488,1679400161215,28295.666458029933,546220389653.3207,51769757510.86005
489,1679403734318,28432.31958863622,548082857213.15,52595344462.64837
490,1679407480877,28257.202242856685,546064116902.17456,52246955565.738396
491,1679410899795,28103.00611700219,544162120439.49585,50763358808.975204
492,1679414468954,28266.696872468296,545594380520.6989,50709882313.75143
493,1679418089788,28617.570560839817,551451520320.6156,50748343100.82295
494,1679421632984,28248.039696797292,547148908327.3204,34926277517.40731
495,1679425275799,28301.63545730713,546856996920.4735,35784775796.455154
496,1679428935897,28333.76069698013,548315349490.39825,35226464059.31385
497,1679432421502,28239.737909389765,545918989670.1809,35455613579.73484
498,1679436053924,28197.0324867261,544776908681.1692,34835003819.37933
499,1679439762059,28217.53621768342,544491038119.5494,34895763319.088264
500,1679443292275,28294.102225322193,545917428270.10583,34457570110.44463
501,1679446856875,28152.771010465058,543695678107.5047,34289933705.54066
502,1679450565755,28244.43391063248,546070443385.64514,33832202721.80044
503,1679454194373,28217.014099591288,545275625717.52155,33560335410.22681
504,1679457698710,28322.76057456111,547724693007.2178,33745612494.581688
505,1679461322640,28376.1677690613,547129343847.3155,33009821687.238605
506,1679464810964,28371.252866073635,548423693610.9066,32749438844.531513
507,1679468595167,28353.551588950824,547566694697.99133,31957019869.169903
508,1679472106252,28269.678525115552,546127548411.9264,31092200426.15668
509,1679475724653,28286.399031197296,547030947640.1547,30331493540.621788
510,1679479314604,28249.446585628688,545127931974.3766,29596684366.298717
511,1679482872672,28325.788457903254,546475441557.8031,28286368641.646374
512,1679486530367,28293.920871143207,546977618113.12524,37821296546.11924
513,1679490185923,28401.23567674259,548439388463.94055,36643211981.335526
514,1679493829514,28475.570229403787,550604674975.8035,35231391280.61092
515,1679497330457,28739.986682874245,558626980166.9465,32350126200.235474
516,1679500895270,28783.513771568014,554746595294.3867,32888690529.6454
517,1679504522127,28792.012531509805,556403655522.5623,31811935435.26813
518,1679508067915,28691.600039278674,551289715113.723,31164751161.52927
519,1679511675215,28247.23303961758,552245502268.6497,32850216025.64199
520,1679515321767,26980.196144904265,521394475896.16254,34990112272.15769
521,1679518856017,27539.738185150865,531635524991.3004,36106234519.88101
522,1679522470896,27335.099549273044,529967425967.3182,35945568881.93285
523,1679526093854,27417.987800920448,527772734475.68256,36109497148.10414
524,1679529623175,27449.254830807356,530515158753.954,35394833933.50181
525,1679533276191,27538.84697445696,532566099490.09546,35389864916.71017
526,1679536923950,27410.84869571786,529465771812.8103,35215833510.83666
527,1679540403396,27560.998895218454,532353034959.57434,35027291982.63822
528,1679544001583,27605.581828721628,532356463683.43866,34670098028.15797
529,1679547613949,27547.901362758814,532468140715.74133,34412148906.01739
530,1679551291218,27840.066120005416,536619205285.82294,34636010854.28306
531,1679554853686,27878.638179115733,538757088574.0558,34638419710.075455
532,1679558519653,27863.234282336645,536280461197.2293,34259278031.94225
533,1679562051470,27881.910007384988,538509634744.8162,34239873583.518326
534,1679565720450,27828.13206846333,537084964688.681,33815183388.643734
535,1679569239324,27830.25470667267,538021889449.2025,33682741825.85935
536,1679572917980,27725.726447152374,535931234665.80084,33703154180.655273
537,1679576540095,27705.628510928695,536776438600.777,33585626768.08761
538,1679580171159,27594.01640878756,533023778309.4659,33556577765.44928
539,1679583730849,27882.731303243127,535289101312.94586,33029048390.377758
540,1679587306489,28758.095490583008,555720043936.3037,34883039363.44688
541,1679590849835,28658.66907799722,552132274756.3429,35231740793.04479
542,1679594440026,28446.554825707346,549085603852.813,27017918480.172527
543,1679598054213,28005.124536558167,545752120764.12286,23925057011.13102
544,1679601680163,28587.928116967007,552495816258.631,21911586958.685154
545,1679605217880,28346.162367527544,548188251207.34656,20925254184.21748
546,1679608900730,28333.903828945186,547647979978.3506,20586715279.620316
547,1679612509543,28384.27699662628,548961310924.69617,20305000051.436584
548,1679616109560,28454.455650438067,549578396178.6341,20381902354.70583
549,1679619639920,28403.34552262699,549775331903.6862,20065169083.46604
550,1679623201834,28404.054088611272,549733528969.9069,19912729018.494682
551,1679626808848,28319.81930698715,548436946734.5978,19901764487.14677
552,1679630518825,28346.476260476997,547839930929.6369,19846758014.075012
553,1679634114803,28282.706045285904,547023330778.4733,19976928172.171837
554,1679637645842,28404.110848007396,549046304319.8944,19404339539.66535
555,1679641295153,28378.806993954087,548789414582.3482,19567382311.773575
556,1679644936528,28423.60452041405,549357828529.754,19628791234.300198
557,1679648474952,28182.627773385197,543009372940.0545,19897452011.301277
558,1679652122019,28168.89040545487,544412736448.0496,20167814964.563404
559,1679655609998,28114.05622962413,543911401641.72894,20349578139.39818
560,1679659309312,28057.46505101403,535984385973.83136,24697302266.925785
561,1679662864722,28158.176934956813,544267062243.53076,24985404243.080307
562,1679666522675,28156.301701543103,544175238076.5265,24847821768.648067
563,1679670076356,28182.940965951984,544925137806.3971,24757236006.079067
564,1679673760296,28187.540850684465,544774536085.2419,22889139700.589813
565,1679677215867,28084.909758819864,542369351473.30023,22601304569.307972
566,1679680815717,27783.84563108444,537657226761.77014,22635718701.875496
567,1679684450975,27966.743764532937,539561791876.9862,22443308355.871426
568,1679688093008,28049.586471134895,540863239123.21454,21870321146.563553
569,1679691727537,27750.2906781151,536336278253.0772,21417651014.322155
570,1679695278765,27531.04456350808,531584155201.2305,21917155442.653137
571,1679698835787,27487.11350938197,533191205859.5808,22220809734.14453
572,1679702520499,27651.32595121404,533634255119.3758,21928062459.900997
573,1679706047245,27715.7197072436,536158801584.95404,21813646905.603176
574,1679709650130,27649.299546410395,534423038961.92773,21308153988.198086
575,1679713325638,27645.11347096377,536467624889.4962,21030299273.047634
576,1679716820720,27743.022392007246,536323558543.5225,21150120586.187748
577,1679720441690,27681.998104473965,535181900884.3278,21292863625.862865
578,1679724111235,27621.265261281427,534303890714.3672,21274325682.184143
579,1679727618835,27676.834582835316,535137527189.1603,21379473874.603226
580,1679731323824,27685.943202489078,535822382218.85443,21188965923.04973
581,1679734858301,27601.46577545931,533859053360.7258,20469293384.284508
582,1679738521881,27676.628337488713,533570575706.7932,20511297840.79689
583,1679742112923,27654.210701178345,535204930190.081,20297695226.955677
584,1679745668553,27499.091640430164,533647977593.5725,19561484499.801647
585,1679749264500,27615.631506667498,533589832375.8204,19585579576.44827
586,1679752907210,27747.05476639272,536289580317.2825,19627388486.50114
587,1679756425820,27741.144571445886,535992015118.2349,18491439270.376495
588,1679760036811,27831.423558079576,539044718180.9473,18287348543.149723
589,1679763717182,27825.40320588208,538062213158.7045,17845316142.92906
590,1679767290118,27682.849497911746,535836351413.4087,16878620150.873085
591,1679770833225,27671.393084829055,534834926926.4158,16258217936.160654
592,1679774406648,27472.775494071037,531539491240.4098,16495978353.961546
593,1679778021184,27578.59447932372,533288543294.6195,16481617129.171358
594,1679781670963,27610.6901122306,533266281504.33203,15387749723.470016
595,1679785266034,27652.569702809393,535339810327.7568,15275616513.795265
596,1679788874457,27670.199498496833,534960802333.31067,15053754845.31385
597,1679792467943,27760.35855900354,537495447714.7129,14978613033.271994
598,1679796014549,27773.705254472854,536975968183.1307,14841744025.147202
599,1679799666673,27796.91842206897,536418701642.6936,14948605349.622332
600,1679803226516,27706.41908213191,536254861104.01544,14922156213.13404
601,1679806842555,27677.15119547654,534682507802.9014,14694412028.112823
602,1679810528587,27738.37588247121,536214155327.09564,14680595925.537443
603,1679814119124,27679.772363055243,534840292477.5169,14420126703.56786
604,1679817682374,27668.315367924897,534864280889.4308,14149740394.30338
605,1679821251042,27848.08080274735,537712565780.7168,14459449628.51318
606,1679824918430,27835.903810497137,537801734502.5217,14297673737.657587
607,1679828512866,27851.164793819164,538488829657.94025,14114922629.6851
608,1679832099574,27847.032048617446,536727109895.41205,14365345390.167755
609,1679835634089,27944.87598491063,540390031336.51044,14736439934.92352
610,1679839277901,28245.97704942708,542564366237.3752,15015108319.961832
611,1679842918762,27844.09063775743,538123237525.2198,15464006910.186201
612,1679846487328,27899.30766456007,537947474612.8402,15354985021.960981
613,1679850015078,27853.55907805336,538654972445.85504,15140436030.983969
614,1679853700590,27880.643522995575,539220198605.54553,14952397392.637516
615,1679857329107,27864.95808579578,538402367958.86414,14693587326.434246
616,1679860820464,27894.88915990283,538900589398.01245,14360958637.519854
617,1679864472115,27796.40165772734,537533004942.9363,14004684116.364481
618,1679868043320,27876.285521109356,538104718086.21655,13973019840.15431
619,1679871720797,28150.061945105495,542556335979.79987,14214223518.382929
620,1679875255430,28020.14901302969,542675619058.77966,14491112331.31036
621,1679878916554,28034.18015010017,541479715769.875,14233431537.447313
622,1679882472656,27891.758660222138,539218858618.0291,14337295405.147364
623,1679886003636,27936.235651289797,539169277147.46155,14342043684.156895
624,1679889687671,27939.817991981865,540456735521.69543,14279079686.240137
625,1679893208129,27971.822742018718,540119202522.8976,14654844975.956335
626,1679896872258,27762.89012787396,539644254472.1402,14836533581.057833
627,1679900447283,27836.391169842547,537146744369.9755,14815727273.42484
628,1679904062139,27854.460293035063,539149423076.56946,15251780309.774158
629,1679907993319,27904.312780964203,539096688884.6901,15105511855.209349
630,1679911672161,27978.14222852354,541044734164.84906,14991745121.644169
631,1679915067843,27958.892134014593,540731758440.3707,15288231443.791828
632,1679918524960,27930.772703164163,539681115361.88464,15394985565.523012
633,1679922101991,27774.29953572897,537705901432.2168,13203611051.975363
634,1679925679322,27723.68180743373,539155825562.662,13376114261.9168
635,1679929233940,27389.35338565434,530246723417.4171,13926206092.275618
636,1679932870793,26945.145105671996,520845262833.98755,15971255773.177422
637,1679936421359,27153.73740565239,525552991431.0946,17293632930.127617
638,1679940005107,27042.900081253443,523200566022.84674,17668033160.732002
639,1679943768534,27137.629476382142,524951912758.22406,17696946652.57609
640,1679947253450,27022.007585229047,523254629119.0557,18209863516.88315
641,1679950894794,27088.88735025473,522964328918.31995,18460429913.192734
642,1679954529947,27224.45930172237,526250649565.52594,18794120511.04772
643,1679958097210,27147.317187817665,525180706575.4932,18753609842.14274
644,1679961629669,27182.299559950465,525230880103.13837,18519053231.63728
645,1679965748890,26973.929092903672,521743885315.59937,18583996143.48148
646,1679968987308,27094.169485212864,524084515652.1551,18662873223.088856
647,1679972522431,27065.11911892731,523113417866.44495,18650739333.29597
648,1679976527004,26986.389441737927,522151591546.9266,18659165139.677032
649,1679979618927,26965.385060305543,520981854094.9658,19079288267.705048
650,1679983299834,26992.0101543345,521360692666.3006,19170981319.77596
651,1679986866274,27111.74432818555,523612896082.8963,19278493585.929096
652,1679990529543,26994.024778742292,523639695396.7775,19250394119.584488
653,1679994140225,27058.115369895942,522890938647.1332,19216328407.829975
654,1679997665625,26941.788158333573,520977029550.65466,18967167428.26621
655,1680001320801,26777.57187091025,517274769876.8377,19362628455.334976
656,1680004832533,27160.009728616275,521175134837.3571,20197444579.07383
657,1680008624758,26999.008340567005,521906004665.84753,20585066159.233124
658,1680012163919,26926.708519522104,521196573144.896,20394197489.2386
659,1680015603240,26952.37343925619,522142765868.2471,19664817154.222946
660,1680019297656,27018.69140365412,522691579132.84247,17296570219.553814
661,1680022989881,26909.79845092738,520969091080.7747,16347921492.23776
662,1680026564989,26907.739194785794,519278493933.4972,16169079989.16407
663,1680030043519,27348.21824936017,525751548786.4382,16787524772.30704
664,1680033754447,27481.713143173212,531244682141.71783,17619124368.19425
665,1680037419131,27339.01100642764,528371533199.98694,17732797965.984306
666,1680041036428,27229.31622774952,526384959389.4403,17749389996.616177
667,1680044590177,27240.192002734282,526286602854.17285,17584666141.933247
668,1680048004083,27291.3500210497,528042785008.98267,17658503318.910484
669,1680051843982,27309.532592901374,528055171012.31415,17210188715.385326
670,1680055301623,27341.587821487923,528717167761.5828,17057433729.349115
671,1680058894853,27430.04766565408,529640284321.35376,17302088531.850506
672,1680062506474,27386.853888167905,529512681298.5969,17079585435.094301
673,1680066024807,27603.700486381702,533158277270.5175,17603798213.8309
674,1680069721029,27577.964443645193,533182641118.51917,17892465496.13741
675,1680073329662,28058.08255475024,543460322794.91095,19288794127.5591
676,1680076921101,28113.907394924812,543365765704.357,20087917553.832073
677,1680080410890,28578.320624437834,550889451228.6017,21842016486.460262
678,1680084084970,28360.641204405787,548938940375.2059,22409157285.738247
679,1680087685545,28398.806753669505,548858892305.8925,22193039777.88782
680,1680091268697,28365.426589110797,547876193379.33673,21712571687.742126
681,1680094864426,28397.73097356602,548914931366.6871,21599555625.73106
682,1680098430353,28396.988842812163,549171817403.1226,21309297895.534885
683,1680102070153,28305.696135812595,547550433708.2019,21650392523.867825
684,1680105671550,28452.439593706004,550288398577.6804,21805478038.321064
685,1680109278802,28238.370703020413,546546826245.8992,22024840269.78333
686,1680112872710,28258.555701704565,546283602116.92645,22005859948.756905
687,1680116519707,28342.04712154272,547659552072.61414,21700273789.120197
688,1680120043756,28432.611735261013,548763713808.342,21031181273.901005
689,1680123714742,28417.104616134024,549408504721.72107,20870010663.517296
690,1680127268323,28423.435523623306,548723608010.2001,20891027420.861507
691,1680130856555,28420.72988251652,549042458598.7439,21176691328.993595
692,1680134477223,28394.997780199057,548808373530.0567,21097595427.489532
693,1680138044462,28340.814462209884,548739614917.76465,21183439904.598015
694,1680141651018,28378.845201566335,548552356883.66486,21171350735.124214
695,1680145264425,29021.35212033292,560637952739.2609,23355951827.63779
696,1680148844460,28578.00864398119,552173807387.8907,25422864434.088543
697,1680152447407,28640.886467583445,553322741435.0604,25536315032.495922
698,1680156041824,28623.672477177694,552664018510.5325,25360152597.144764
699,1680159670226,28667.97512947155,553373581332.2612,24149190322.948902
700,1680163204352,28736.972258532056,555157435203.326,23634162740.23186
701,1680166812941,28661.39416979196,553607248275.4038,22177077394.011528
702,1680170468840,28616.57188936186,553123288099.1228,21694276811.87861
703,1680174055477,28591.455067420997,552384981015.0386,21234874753.673588
704,1680177660027,28682.10047654948,554600680484.8894,21207622086.381817
705,1680181259275,28683.25845465232,554854627693.2028,21092954936.870552
706,1680184801754,28512.699517800833,552951064818.9961,20970366986.562992
707,1680188464232,28441.78263686473,549453824319.0106,21111463762.473114
708,1680192034280,28314.489463567494,547062459270.4492,21200851944.76812
709,1680195703831,28278.646355863617,546921988073.07074,21689793322.942013
710,1680199308154,27801.284950421323,538858960891.09125,22271999949.200146
711,1680202806645,27893.67508385982,539518487198.367,22174797037.21571
712,1680206449125,28010.60171816179,542175328604.73004,22451726457.377136
713,1680210009919,28179.752814322535,545053929243.0915,23193898312.264244
714,1680213707699,28079.024946210586,543516654109.0891,22692059224.22673
715,1680217213654,27915.007825963992,542516587037.96564,22947697483.001793
716,1680220847854,28041.123080088284,542369769760.28796,22702531379.35043
717,1680224459137,28313.085380426633,544437603926.7784,23452938018.455368
718,1680228049258,28167.774941759057,544982596857.7364,23685863181.764824
719,1680231621392,28187.049867761845,545330379877.051,22104954128.940147
720,1680235251292,28208.51780023613,545060767443.89526,19762506132.11857
721,1680238848081,28238.343007178697,545833287905.19775,19210919291.88264
722,1680242474307,28067.573064673663,544473988569.83014,19151270135.14758
723,1680246090488,28102.470225017663,543635839624.4073,19069587336.574173
724,1680249621461,27755.849630502697,534631460963.6799,19940418654.303547
725,1680253273505,27843.27172950751,537685431918.66223,20401631100.549072
726,1680256849809,27834.11811146376,538451838658.74414,20023279335.141243
727,1680260475484,27952.205531422333,540175518831.4092,20222110444.363274
728,1680264009448,27973.01090521896,540943059388.6891,20231039738.61495
729,1680267642982,28098.568480575395,542635161122.71967,20515939160.78828
730,1680271301350,28433.95699730183,550924448639.2227,21371710627.83477
731,1680274902506,28573.195069797803,553456316035.7031,21487480381.12688
732,1680278458956,28453.70588056674,549313052348.9912,21636945133.112427
733,1680282067410,28427.133069662952,549488401062.7809,21076441937.15886
734,1680285666626,28331.91907922445,547675324121.01013,20407395085.49875
735,1680289268326,28396.930826425294,549197219181.7891,19906671879.824062
736,1680292871293,28480.679190765833,550520942473.5874,19690019646.703835
737,1680296417486,28449.801858037066,551007708383.6388,19422791245.398262
738,1680300074032,28545.696125542672,551351096900.8851,19319290581.75419
739,1680303632077,28614.720752692487,552925787042.2028,19222219665.8666
740,1680307255714,28512.59557632949,551707238559.8757,19070123899.707325
741,1680310885571,28461.85231762472,550305458726.9922,18338811548.385647
742,1680314432753,28630.791082786527,552143729122.3561,18013349017.49476
743,1680318054545,28616.450159987104,552442783012.7902,18259164739.78638
